GRADE_NAME,SS-PREV,SS,NP-PREV,NP,IS-ELA,FRL,Asian,Black,Multi,White,Disabled,Gender,Gifted,YEARS_TEACHING,Months-Until-Renewal,Annual Salary,SumOfCertificates,YEARS_TEACHING * IS-ELA,YEARS_TEACHING * FREE-LUNCH,YEARS_TEACHING * REDUCED-LUNCH,YEARS_TEACHING * Asian,YEARS_TEACHING * Black,YEARS_TEACHING * Native,YEARS_TEACHING * Multi,YEARS_TEACHING * White,YEARS_TEACHING * Disabled,YEARS_TEACHING * Gender,YEARS_TEACHING * Gifted,BUSINESS,English,ENGLISH LANGUAGE ARTS,Foreign Languages Spanish,General Elementary Educ,INDUSTRIAL ARTS/TECHNOLOGY ED,Instructional Technology Tchr,MATHEMATICS,Mathematics Middle School,Physical Curr Physical Ed,Science General,SCIENCE NATURAL,Soc Sciences History,Soc Sciences Social Studies,SOCIAL SCIENCES,TECHNICAL ED/COMPUTER TECH
10,584,619,70,88,0,2,0,1,0,0,0,1,1,1,61.29,37928,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10,584,619,70,88,0,2,0,1,0,0,0,1,1,1,65.91,37928,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10,584,619,70,88,0,2,0,1,0,0,0,1,1,20,45.05,73838,4,0,20,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10,516,542,50,60,0,2,0,0,0,0,0,1,0,4,40.89,44312,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,516,542,50,60,0,2,0,0,0,0,0,1,0,3,37.23,40933,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,516,542,50,60,0,2,0,0,0,0,0,1,0,3,32.61,40933,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,340,433,12,47,0,2,0,1,0,0,1,0,0,4,9.7,37137,6,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10,340,433,12,47,0,2,0,1,0,0,1,0,0,4,14.32,37137,6,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10,607,608,49,24,0,0,0,0,0,1,0,1,0,0,29.97,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,607,608,49,24,0,0,0,0,0,1,0,1,0,0,34.59,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,681,716,37,82,0,0,0,0,1,0,0,1,1,0,29.08,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,681,716,37,82,0,0,0,0,1,0,0,1,1,21,76.47,89652,3,0,0,0,0,0,0,21,0,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,681,716,37,82,0,0,0,0,1,0,0,1,1,21,71.85,89652,3,0,0,0,0,0,0,21,0,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,634,627,83,25,0,2,0,0,0,0,0,0,1,20,25.31,64482,2,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,634,627,83,25,0,2,0,0,0,0,0,0,1,20,29.93,64482,2,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,446,420,34,12,0,2,0,0,0,0,1,0,0,5,53.76,47588,6,0,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,446,420,34,12,0,2,0,0,0,0,1,0,0,5,49.14,47588,6,0,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,541,547,5,26,0,0,1,0,0,0,0,0,0,1,35.12,37928,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,541,547,5,26,0,0,1,0,0,0,0,0,0,2,22.11,38680,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,576,574,80,56,0,2,0,0,0,0,0,1,0,2,18.48,40081,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,576,574,80,56,0,2,0,0,0,0,0,1,0,2,23.1,40081,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,570,564,95,64,0,2,0,0,0,0,0,1,0,19,18.09,69771,5,0,19,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,570,564,95,64,0,2,0,0,0,0,0,1,0,19,13.47,69771,5,0,19,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,570,564,95,64,0,2,0,0,0,0,0,1,0,8,58.28,43733,3,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,570,564,95,64,0,2,0,0,0,0,0,1,0,19,18.09,69771,5,0,19,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,564,582,26,67,0,0,0,0,0,1,0,0,0,10,55.05,55628,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,564,582,26,67,0,0,0,0,0,1,0,0,0,10,59.67,55628,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,617,609,73,35,0,0,0,0,0,1,0,0,0,9,31.82,51165,4,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,617,609,73,35,0,0,0,0,0,1,0,0,0,9,36.44,51165,4,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,618,614,67,39,0,2,0,0,0,0,0,0,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,618,614,67,39,0,2,0,0,0,0,0,0,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,618,614,67,39,0,2,0,0,0,0,0,0,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,618,614,67,39,0,2,0,0,0,0,0,0,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,504,516,70,83,1,2,0,0,0,0,1,0,0,1,19.83,37928,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,504,516,70,83,1,2,0,0,0,0,1,0,0,1,19.83,37928,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,504,516,70,83,1,2,0,0,0,0,1,0,0,1,24.46,37928,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,504,516,70,83,1,2,0,0,0,0,1,0,0,2,18.48,40081,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,504,516,70,83,1,2,0,0,0,0,1,0,0,2,23.1,40081,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,631,595,58,3,0,2,0,0,0,1,0,0,1,9,47.06,34113,2,0,9,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,631,595,58,3,0,2,0,0,0,1,0,0,1,9,42.44,34113,2,0,9,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,527,583,32,97,0,0,0,0,0,1,0,1,0,10,64.79,70192,4,0,0,0,0,0,0,0,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,527,583,32,97,0,0,0,0,0,1,0,1,0,10,69.41,70192,4,0,0,0,0,0,0,0,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,557,588,79,95,0,2,0,0,0,0,0,1,0,4,35.18,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,557,588,79,95,0,2,0,0,0,0,0,1,0,4,35.18,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,557,604,7,92,0,2,0,0,0,0,0,1,1,9,35.28,54118,3,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,557,604,7,92,0,2,0,0,0,0,0,1,1,9,35.28,54118,3,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,557,604,7,92,0,2,0,0,0,0,0,1,1,9,30.66,54118,3,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,557,604,7,92,0,2,0,0,0,0,0,1,1,9,30.66,54118,3,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,645,652,97,85,0,1,0,1,0,0,0,1,0,0,29.97,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,645,652,97,85,0,1,0,1,0,0,0,1,0,0,34.59,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,614,612,63,39,0,0,0,0,0,1,0,1,1,20,49.9,69322,3,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9,614,612,63,39,0,0,0,0,0,1,0,1,1,20,45.28,69322,3,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9,589,593,78,67,0,2,0,0,0,0,0,0,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,589,593,78,67,0,2,0,0,0,0,0,0,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,589,593,78,67,0,2,0,0,0,0,0,0,0,11,35.71,47934,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,589,593,78,67,0,2,0,0,0,0,0,0,0,11,40.33,47934,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,800,717,94,2,0,0,0,0,1,0,0,1,1,21,71.85,89652,3,0,0,0,0,0,0,21,0,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,800,717,94,2,0,0,0,0,1,0,0,1,1,21,76.47,89652,3,0,0,0,0,0,0,21,0,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,534,589,52,94,0,1,0,1,0,0,0,0,0,21,48.45,62775,3,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,534,589,52,94,0,1,0,1,0,0,0,0,0,21,43.83,62775,3,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,648,688,85,96,0,0,0,0,0,0,0,0,1,3,44.16,42336,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,648,688,85,96,0,0,0,0,0,0,0,0,1,3,39.54,42336,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,590,630,57,91,0,2,0,0,0,0,0,0,0,3,32.61,40933,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,590,630,57,91,0,2,0,0,0,0,0,0,0,3,37.23,40933,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,492,517,34,50,1,2,0,0,0,0,1,0,0,9,78.38,72702,4,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
10,492,517,34,50,1,2,0,0,0,0,1,0,0,9,73.76,72702,4,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
10,492,517,34,50,1,2,0,0,0,0,1,0,0,9,73.76,72702,4,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
10,596,645,15,92,0,0,0,0,0,1,0,0,1,14,10.56,69771,8,0,0,0,0,0,0,0,14,0,0,14,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
10,596,645,15,92,0,0,0,0,0,1,0,0,1,12,68.71,67487,4,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,596,645,15,92,0,0,0,0,0,1,0,0,1,12,73.33,67487,4,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,596,645,15,92,0,0,0,0,0,1,0,0,1,14,10.56,69771,8,0,0,0,0,0,0,0,14,0,0,14,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
10,642,623,94,16,0,0,0,0,0,0,0,0,0,6,31.65,58575,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10,642,623,94,16,0,0,0,0,0,0,0,0,0,6,36.27,58575,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10,458,527,35,90,1,2,0,0,0,0,0,1,0,3,66.8,40933,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,458,527,35,90,1,2,0,0,0,0,0,1,0,4,36.04,44312,2,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,458,527,35,90,1,2,0,0,0,0,0,1,0,4,40.89,44312,2,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,458,527,35,90,1,2,0,0,0,0,0,1,0,3,61.95,40933,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,588,575,79,16,0,0,0,0,0,1,0,0,1,24,53.47,44281,4,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,588,575,79,16,0,0,0,0,0,1,0,0,1,24,58.09,44281,4,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,532,526,73,32,0,2,0,0,0,0,0,1,0,11,35.71,47934,3,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,532,526,73,32,0,2,0,0,0,0,0,1,0,11,40.33,47934,3,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,532,526,73,32,0,2,0,0,0,0,0,1,0,1,35.12,37928,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,532,526,73,32,0,2,0,0,0,0,0,1,0,1,30.5,37928,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,487,544,6,62,0,2,0,0,0,0,0,0,1,2,22.11,38680,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,487,544,6,62,0,2,0,0,0,0,0,0,1,2,17.49,38680,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,439,528,8,87,0,2,0,1,0,0,0,1,0,6,18.45,44273,2,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,439,528,8,87,0,2,0,1,0,0,0,1,0,0,33.99,41207,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,439,528,8,87,0,2,0,1,0,0,0,1,0,20,49.9,69322,3,0,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9,620,593,95,20,0,2,0,1,0,0,0,0,0,4,24.22,43736,3,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,620,593,95,20,0,2,0,1,0,0,0,0,0,4,19.6,43736,3,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,620,593,95,20,0,2,0,1,0,0,0,0,0,4,24.22,43736,3,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,554,535,81,32,0,2,0,0,0,0,0,0,0,2,33.1,39230,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,554,535,81,32,0,2,0,0,0,0,0,0,0,2,33.1,39230,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,554,535,81,32,0,2,0,0,0,0,0,0,0,2,37.72,39230,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,554,535,81,32,0,2,0,0,0,0,0,0,0,2,37.72,39230,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,567,522,89,10,0,2,0,0,0,0,0,1,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,567,522,89,10,0,2,0,0,0,0,0,1,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,567,522,89,10,0,2,0,0,0,0,0,1,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,567,522,89,10,0,2,0,0,0,0,0,1,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,636,626,56,23,0,0,0,0,0,1,0,0,1,1,22.15,41584,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,636,626,56,23,0,0,0,0,0,1,0,0,1,1,17.52,41584,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,541,533,70,46,0,0,0,0,0,0,0,0,0,14,43.83,70147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,541,533,70,46,0,0,0,0,0,0,0,0,0,14,39.21,70147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,602,576,42,8,1,0,0,0,0,0,0,1,0,2,53.43,38432,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,602,576,42,8,1,0,0,0,0,0,0,1,0,14,35.38,61101,3,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,528,475,53,11,0,1,0,1,0,0,0,0,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,528,475,53,11,0,1,0,1,0,0,0,0,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,528,475,53,11,0,1,0,1,0,0,0,0,0,11,40.33,47934,3,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,528,475,53,11,0,1,0,1,0,0,0,0,0,11,35.71,47934,3,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,543,501,93,31,1,2,0,0,0,0,0,1,0,7,17.76,47070,4,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9,543,501,93,31,1,2,0,0,0,0,0,1,0,7,22.38,47070,4,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9,570,607,6,84,0,0,0,1,0,0,0,1,0,3,44.16,41686,5,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9,570,607,6,84,0,0,0,1,0,0,0,1,0,3,39.54,41686,5,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9,608,618,3,26,0,0,0,0,0,0,0,0,1,1,65.91,37928,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9,608,618,3,26,0,0,0,0,0,0,0,0,1,1,61.29,37928,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10,526,578,83,96,0,0,0,1,0,0,0,1,0,20,45.28,69322,3,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,526,578,83,96,0,0,0,1,0,0,0,1,0,20,49.9,69322,3,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,511,549,73,86,1,2,0,0,0,0,0,1,0,5,53.76,47588,6,5,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,511,549,73,86,1,2,0,0,0,0,0,1,0,5,49.14,47588,6,5,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,619,648,10,61,0,2,0,0,0,0,0,0,0,0,33.7,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,619,648,10,61,0,2,0,0,0,0,0,0,0,0,29.08,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,590,591,28,17,0,2,0,0,0,0,0,0,1,20,25.31,64482,2,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,590,591,28,17,0,2,0,0,0,0,0,0,1,20,29.93,64482,2,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,639,617,29,2,0,2,0,0,0,0,0,1,0,4,40.43,41309,2,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,639,617,29,2,0,2,0,0,0,0,0,1,0,4,45.05,41309,2,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,396,436,11,35,0,2,0,0,0,0,0,0,0,20,45.28,69322,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,396,436,11,35,0,2,0,0,0,0,0,0,0,6,23.07,44273,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,456,478,53,51,1,2,0,0,0,0,0,0,0,3,37.23,40933,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,456,478,53,51,1,2,0,0,0,0,0,0,0,3,32.61,40933,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,461,510,56,76,1,2,0,0,0,0,0,0,0,34,48.81,79447,4,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,461,510,56,76,1,2,0,0,0,0,0,0,0,5,24.75,32821,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10,461,510,56,76,1,2,0,0,0,0,0,0,0,34,53.43,79447,4,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,589,628,48,88,0,2,0,0,0,0,0,1,0,6,26.2,41646,4,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10,589,628,48,88,0,2,0,0,0,0,0,1,0,6,21.58,41646,4,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10,625,612,94,24,0,0,0,0,0,1,0,1,0,4,56.04,42359,6,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,625,612,94,24,0,0,0,0,0,1,0,1,0,4,51.42,42359,6,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,601,628,77,81,0,0,0,1,0,0,0,1,0,0,29.37,41207,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,601,628,77,81,0,0,0,1,0,0,0,1,0,0,33.99,41207,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,608,665,6,93,0,2,0,0,0,0,0,1,0,20,53.07,76083,4,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,608,665,6,93,0,2,0,0,0,0,0,1,0,20,57.69,76083,4,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,554,488,56,1,0,2,0,1,0,0,0,0,0,34,53.43,79447,4,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,554,488,56,1,0,2,0,1,0,0,0,0,0,34,53.43,79447,4,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,554,488,56,1,0,2,0,1,0,0,0,0,0,27,82.15,73765,6,0,27,0,0,27,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,554,488,56,1,0,2,0,1,0,0,0,0,0,34,48.81,79447,4,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10,572,586,26,35,0,2,0,1,0,0,0,1,0,4,51.42,42359,6,0,4,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
