ID,NumberPhenotypes
185,'1001001110011101010000010110111010001111010101010010001011100000001',4
185,'1001001110010101010000010110111110001111010101000010001011100000001',1
185,'1001101110010111110000010110110100001101110111010011001111101000001',2
185,'1001001110010101000001010110111110001111110111010010001011100000001',1
185,'1001001110011101010001010110001110001111110011010010001010100100101',2
185,'1001001110010101010000011110111110001111010101010010001011100000001',1
185,'1001001110010101010001110110111110001011110011010010001010100000001',2
185,'0001101110010111110000010110010100001101110111010011000111101000011',2
185,'0001101110010111110001010110111110101111110111010001100111101101001',2
185,'1001001110010101010000010110111110001111010101010010101011100000001',1
185,'1000001110010101000000010110111110001101010100010010001011100100001',1

186,'1001001110010101010000010110111110001111010101010010001011100000001',74
186,'1001001110010101010001010110111110001111110111010010001011100000001',1
186,'1001101110010111110000010110110100001101110111010011001111101000001',4
186,'1001001110010101010000010110111100001111010101000010001011100000001',1
186,'0001001110010101010011000110101010001101110111010011001011100000001',3
186,'1001001110010101000001010110111110001111110111010010001011100000001',2
186,'1001001110011101010000010110111010001111010101010010001011100000001',2
186,'0001101110010111110001010110111110101111110111010001100111101101001',2
186,'1001001110010101010000010110111110001111010101000010001011100000001',1
186,'0101011110010101010011000100101010001101110110010011000011100000001',1
186,'1001001110010101010000011110111110001111010101010010001011100000001',2
186,'1001001110010101010001110110111110001011110011010010001010100000001',1
186,'1001001110010101000001011110111110001111110111010010001011100000001',1
186,'1001001110010101010000010100111110001111010101010010001011100000001',1
186,'1001001110010101010000010110111110001111010101010010101011100000001',2
186,'1001001110010101011000010110111110101101011101010011001011100000001',1
186,'1001001110000101010001110110111110001011110011010010101010100100001',1

187,'1001001110010101010000010110111110001111010101010010001011100000001',70
187,'1001001110010101010001010110111110001111110111010010001011100000001',2
187,'1001101110010111110000010110110100001101110111010011001111101000001',4
187,'1001001110010101010000010110111100001111010101000010001011100000001',2
187,'0001001110010101010011000110101010001101110111010011001011100000001',2
187,'1001001110000101010100010110111110001111010101010010100011100000001',1
187,'1001001110010101000001010110111110001111110111010010001011100000001',2
187,'1101001111110101010000010110111110001111010101110010001011101000001',1
187,'1011001110010101010011110110111110001011110011010010001010100000001',1
187,'1001001110000101010000010110101111001111010101010010001011100000001',1
187,'1001001110010101010000010110111110001111010101000010001011100000001',2
187,'1001001110010101010000011110111110001111010101010010001011100000001',2
187,'1001001110010101010000010110111110001111010001010010001011100000011',1
187,'1001001110010101010001110110111110001011110011010010001010100000001',1
187,'1001101010010111110000010110110100001101110111010011001111101000001',1
187,'0001101110010011110000110110110000001101110111010011001111101000001',1
187,'1001001110011101010000010110111010001111010101010010001011100000001',2
187,'1001001110010101010000010110111110001111010101010010101011100000001',1
187,'1001001110010101011000010110111110101101011101010011001011100000001',2
187,'1000001110010101010000010110111110001111010101010010001011100000001',1

188,'1001001110010101010000010110111110001111010101010010001011100000001',72
188,'1001001110010101010001010110111110001111110111010010001011100000001',1
188,'1001001110010101010000010110111100001111010101000010001011100000001',4
188,'0001001110010101010011000110101010001101110111010011001011100000001',2
188,'1001001110010101000001010110111110001111110111010010001011100000001',4
188,'1001001110000101010000010110101111001111010101010010001011100000001',2
188,'1001001110010101010000010110111110001111010101000010001011100000001',4
188,'1001001110011101010000010110111010001111010111110010000001100000001',1
188,'1001101110010111110000010110110100001101110111010011001111101000001',2
188,'1001001110010101010000011110111110001111010101010010001011100000001',2
188,'1001001110010101011000010110111110101101011101010011001011100000001',2
188,'1001001110010111010001000110111010001111110111000010001011100000001',1
188,'1001001110011101010000010110111010001111010101010010001011100000001',3

189,'1001001110010101010000010110111110001111010101000010001011100000001',5
189,'1001001110010101000001010110111110001111110111010010001011100000001',2
189,'1001001110010101010000010110111110001111010101010010001011100000001',77
189,'1001001110010101010001010110111110001111110111010010001011100000001',1
189,'1001001110010101010000010110111100001111010101000010001011100000001',3
189,'1001001110010101010000010100111110001011010101000010001001100010001',1
189,'1001001110011101010000010110111010001111010101010010001011100000001',2
189,'1101101110010111010000011110111110011111010101010010001011100000001',1
189,'1001101110010111110000010110110100001101110111010011001111101000001',2
189,'1001001110010101011000010110111110101101011101010011001011100000001',2
189,'1001001110010101010011010100111110001111110111010010001011100100001',1
189,'1001001110010101010000011110111110001111010101010010001011100000001',1
189,'1001001110010111011000010110111100001111010101000010001111100000001',1
189,'1001001110010101010100010110111110001111010101010010001011100001101',1

190,'1001001110010101010000010110111110001111010101010010001011100000001',74
190,'1001001110010101000001010110111110001111110111010010001011100000001',2
190,'1001001110010101010000010110111100001111010101000010001011100000001',6
190,'1001001110010101010001010110111110001111110111010010001011100000001',2
190,'1001001110011101010000010110111010001111010001010010001011100000001',1
190,'1001001110010101011000010110111110101101011101010011001011100000001',4
190,'1001001110010101010000010110111110001111010101000010001011100000001',6
190,'1001001110011101010000010110111010001111010101010010001011100000001',1
190,'1001001110010101010011010100111110001111110111010010001011100100001',2
190,'1001001110010101010000011110111110001111010101010010001011100000001',2

191,'1001001110010101010000010110111110001111010101010010001011100000001',72
191,'1001001110010101000001010110111110001111110111010010001011100000001',1
191,'1001001110010101010000010110111100001111010101000010001011100000001',6
191,'1001001110110101000011010110111110101111110111010010001011100000001',1
191,'1001001110010101010000010010011110001111010101010010001011100010001',1
191,'1001101110011101010000010110111110011111010101000010001011100000100',1
191,'1001001110010101010000010110111110001111010101000010001011100000001',4
191,'1001001110011101010000010110111010001111010101010010001011100000001',2
191,'1001001110010101010100010110111110000111010101010010001011100000001',1
191,'1001001110010101011000010110111110101101011101010011001011100000001',6
191,'1101001110010101010001000100111110011111110111010010001011100100001',1
191,'1001001110010101010011010100111110001111110111010010001011100100001',1
191,'1001101110010101010000010110111110001111010101000010011011100000001',1
191,'1001001110010101010000010110111110001111010100010010001011100000001',1
191,'1001001110010101010000010110111110001011010101010010001011100000001',1

192,'1001001110010101010000010110111110001111010101010010001011100000001',73
192,'1001001110010101000001010110111110001111110111010010001011100000001',2
192,'1001001110010101010000010110111100001111010101000010001011100000001',10
192,'1001001110010101010000010110111110001011010101010010001011100000001',2
192,'1001001110010101010000010110111100101111010101000010001111101000001',1
192,'1001101110010101010000010110111110001111010101000010011011100000001',2
192,'0001001010010101010000010111111110001111010101000010001011100000001',1
192,'1001001110010101010000010110111110001111010101000010001011100000001',3
192,'1001000110010101010000110110111110001111010111010010011011110000001',1
192,'1101001110010101010000010110110100001111010101000110001011100000001',1
192,'1001011110010101010000010110111110001011010101010000001011100000001',1
192,'1001001110010101010000010110111110001111010100010010001011100000001',2
192,'1001001110010101010000010110111110001111010101010010001011100000011',1

193,'1001001110010101010000010110111110001111010101010010001011100000001',71
193,'1001001110010101010000010110111110001111010101000010001011100000001',6
193,'1001001110010101010000010110111100001111010101000010001011100000001',9
193,'1001001110010101010000010110111110001011010101010010001011100000001',2
193,'1001101110010101010000010110111110001111010101000010011011100000001',2
193,'1001001110010101010000010110111110001111010100010010001011100000001',2
193,'1001000110010101010000110110111110001111010111010010011011110000001',1
193,'1101001110010101010000010110110100001111010101000110001011100000001',2
193,'1011001110010101010000010110111100001111010101000010001011100000001',1
193,'1001011110010101010000010110111110001011010101010000001011100000001',1
193,'1001001110010101010001010110111110001111000101010010001011100000001',1
193,'1001000100010101000000110110111110001111010111010010011011110000000',1
193,'1001011100010101010001010110111110001011010101010000001011000000001',1

194,'1001001110010101010000010110111110001111010101010010001011100000001',64
194,'1001001110010101010000010110111110001111010101000010001011100000001',5
194,'1001001110010101010000010110111100001111010101000010001011100000001',13
194,'1001001110010101010001010110111110001111000101010010001011100000001',2
194,'1001011110010101010000010110111110001011010101010000001011100000001',2
194,'1011001110010101010000010110111100001111010101000010001011100000001',2
194,'1001001100010101010000010110111110001111010101000010001011100011001',1
194,'1000001110010101010000010110110110001111010111010010001011100100001',1
194,'1001001110010101010000000110111110001111010101000010001011100000001',1
194,'1001001110010101010000010110111110001111010100010010001011100000001',1
194,'1001001110000101010000010110111110000111010101010010001011100000001',1
194,'1101001110010101010000010110110100001111010101000110001011100000001',3
194,'1001001110011101010000010110110100000111000101000110001011100000001',1
194,'1001001110010101010000010110111100000111010101010010001011100000001',1
194,'1000001110010101010000011100111110001111010101000011001011100001001',1
194,'0001001110010101010000010100111110011111010100010010000011100000101',1

195,'1001001110010101010000010110111100001111010101000010001011100000001',23
195,'1001001110010101010000010110111110001111010101010010001011100000001',55
195,'1101001110010101010000010110110100001111010101000110001011100000001',4
195,'1001001110010101010001010110111110001111000101010010001011100000001',2
195,'1011001110010101010000010110111100001111010101000010001011100000001',2
195,'1001001110010101010000010110111110001111010101000010001011100000001',4
195,'1100001100010101010000011100111110001111010101000011001011000001001',1
195,'1000011110110101010000010110111100001111010101000010001011000010001',1
195,'1001001110010101010000000110111110001111010101000010001011100000001',2
195,'0001001110010101010000010100111110011111010100010010000011100000101',2
195,'1001001110010101010000010110111100000111010101010010001011100000001',2
195,'1001001110010101010001010110111110001111010101010010001011100000001',1
195,'1000001110010101010000011100111110001111010101000011001011100001001',1

196,'1001001110010101010000010110111110001111010101010010001011100000001',45
196,'1011001100010111010000010110111100001111010101000010001011100000001',1
196,'1001001110010101010000010110111110001111010101000010001011100000001',6
196,'1001001110010101010000010110111100001111010101000010001011100000001',26
196,'1011001110010101010100110110111110001111010101011000001011100000001',1
196,'1011001110010101010000010110111100001111010101000010001011100000001',3
196,'1100001100010101010000011100111110001111010101000011001011000001001',2
196,'0011001110000101010000010100111110011111010100010010001011100000101',1
196,'1000011110110101010000010110111100001111010101000010001011000010001',2
196,'1101001110000101010001010110111110001111000101010010001111100000001',1
196,'1001001110010101010000000110111110001111010101000010001011100000001',4
196,'1101001110010101010000010110110100001111010101000110001011100000001',4
196,'0001001110010101010000010100111110011111010100010010000011100000101',1
196,'1001001110010101010001010110111110001111000101010010001011100000001',1
196,'1001001110010101010000010110111100000111010101010010001011100000001',1
196,'1001001110010001010000010110110100000111010101010010001011100000001',1

197,'1001001110010101010000010110111100000111010101010010001011100000001',2
197,'1001001110010101010001010110111110001111000101010010001011100000001',2
197,'1001101110010101010100010010111100001111010101000010001011100000001',1
197,'1001001110010101010000010110111100001111010101000010001011100000001',23
197,'1001001110010101010000010110111110001111010101000010001011100000001',6
197,'1001001110010101010000010110111110001111010101010010001011100000001',42
197,'1011001110010101010000010110111100001111010101000010001011100000001',5
197,'0001001100110101010000010110111100001111010101000010001011100000001',1
197,'1101001110010101010000010110110100001111010101000110001011100000001',6
197,'0100001110010101010000010110111110001111010101000010001011100000001',1
197,'1011001110010101010000000110111100001111010101000010001011101000001',1
197,'1001001110010101010000000110111110001111010101000010001011100000001',4
197,'1000011110110101010000010110111100001111010101000010001011000010001',2
197,'0101001110010101010001010110111110001111010101000010001011100000001',1
197,'1001001110010001010000010110110100000111010101010010001011100000001',2
197,'1011001110110101010001010110111100001111010101000010001011101000001',1

198,'1001001110010101010000010110111100000111010101010010001011100000001',4
198,'1001001110010101010000010110111110001111010101010010001011100000001',40
198,'1001101110010101010100010010111100001111010101000010001011100000001',2
198,'1001001110010101010000010110111100001111010101000010001011100000001',21
198,'1011001110010101010000010110111100001111010101000010001011100000001',4
198,'1001001111010101110000011110111110001111010101010010001011100000001',1
198,'1001001110010101010001010110111110001111010101010010001011100000001',1
198,'1001001110010101010000010110111110001111010101000010001011100000001',2
198,'1101001110010101010000010110110100001111010101000110001011100000001',6
198,'1111001110010101010000010110111100001111010101000010001011100000001',1
198,'0101001110010101010001010110111110001111010101000010001011100000001',2
198,'0100001110010101010000010110111110001111010101000010001011100000001',2
198,'1101101110010101010010010110110100001111010101000110001011100000001',1
198,'0001001110010101010000000111111110001111010101010010001011100000000',1
198,'1001001110010101010000010110111100011111010101000010001011100000001',1
198,'1011001110010101010000000110111100001111010101000010001011101000001',2
198,'1101001110010101010000010110110100001111010101000110000011100010001',1
198,'1001001110010101010000000110111110001111010101000010001011100000001',4
198,'1001001010010001010000010110100100000111010101000010001011100100101',1
198,'1001001110010001010000010110110100000111010101010010001011100000001',1
198,'1001001110010101010000010110111010001111010101010010001111100000001',1
198,'1011001110010101010000010010111100001111010101000110001011100000001',1

199,'1001001110010101010000010110111100000111010101010010001011100000001',6
199,'1001001110010101010000010110111110001111010101010010001011100000001',22
199,'1001101110010101010100010010111100001111010101000010001011100000001',2
199,'1001001110010101010000010110111100001111010101000010001011100000001',30
199,'1011001110010101010000010110111100001111010101000010001011100000001',3
199,'1001001110010101010001010110111110001111010101010010001011100000001',2
199,'1101000010010101011001010110110100001111010101000110001011110000001',1
199,'1101001110010101010000010110110100001111010101000110001011100000001',5
199,'1001001110010001010000010110110100000111010101010010001011100000001',2
199,'1001001110010100010000010110111100011011010101000000001011100000001',1
199,'1001001111001101000000010110111100001111010101000010001011100000001',1
199,'0101001110010101010001010110111110001111010101000010001011100000001',2
199,'0001001110010101010000000111111110001111010101010010001011100000000',2
199,'0100001110010101010000010110111110001111010101000010001011100000001',4
199,'1001001110010101010000010110111100011111010101000010001011100000001',1
199,'1011001110010101010000000110111100001111010101000010001011101000001',4
199,'1001001110010101010000010110111010001111010101010010001111100000001',2
199,'1101001110010101010000010110110100001111010101000110000011100010001',2
199,'1001001110010101010000010110111110001111010101000010001011100000001',2
199,'1001001110010101010000000110111110001111010101000010001011100000001',4
199,'1011001111010101010000010110011100001111010101000010001011100000001',1
199,'1001011110010101010000010110111100001111010101000010001011100000001',1

200,'1001001110010101010000010110111100000111010101010010001011100000001',2
200,'1001001110010101010000010110111100001111010101000010001011100000001',40
200,'1001101110010101010100010010111100001111010101000010001011100000001',2
200,'1001001110010101010000010110111110001111010101010010001011100000001',19
200,'1101001110010101010000010110110100001111010101000110000011100010001',2
200,'0100001110010101010000010110111110001111010101000010001011100000001',4
200,'1001001110010101010000010110111100001111011101001010001011100001001',1
200,'1011001110010101010000000110111100001111010101000010001011101000001',4
200,'1001001100010101010000010110011110001111010101010010001011100000001',1
200,'1101001110010101010000010110110100001111010101000110001011100000001',4
200,'1001001110010001010000010110110100000111010101010010001011100000001',2
200,'1001001110010101010000000110111100000111010101010010001011100000001',1
200,'1001001110010101010000010110111110001111010101000010001011100000001',2
200,'0001001110010101010000000111111110001111010101010010001011100000000',2
200,'1001001110010101010000010110111110001111000101010010011010100000001',1
200,'1001001110010101010000010110111100011111010101000010001011100000001',1
200,'1001001110010101010000000110111110001111010101000010001011100000001',6
200,'1000001110010101010000010110111110001111010101010010001011100000001',1
200,'1001001110010101010000010110111100001111011101010010001011100001001',1
200,'1011001110010101010000010110111100001111010101000000001011100000011',1
200,'1001011110010101010000010110111100001111010101000010001011100000001',2
200,'1001001110010001010000010110101110000111010101010010001011100000001',1

201,'1001001110010101010000010110111100000111010101010010001011100000001',3
201,'1001001110010101010000010110111100001111010101000010001011100000001',44
201,'1001101110010101010100010010111100001111010101000010001011100000001',2
201,'1001001110010101010000010110111110001111010101010010001011100000001',18
201,'1101001110010101010000010110110100001111010101000110000011100010001',2
201,'1001001110010001010000010110101110000111010101010011001011100000001',1
201,'1001001110010101010000010110111100001111011101001010001011100001001',2
201,'0001001110010101010000000111111110001111010101010010001011100000000',2
201,'1000001110010101010000010110111110001111010101010010001011100000001',2
201,'1001011110010101010000010110111100001111010101000010001011100000001',2
201,'1001001110010001010000010110110100000111010101010010001011100000001',2
201,'1011001110010101010000000110111100001111010101000010001011101000001',1
201,'1011001110011101010000000110111100011011010101000010001011101000001',1
201,'1001001110010101010000010010111100000111000101010010011011100000001',1
201,'1001001110010101010000010110111110001111010101000010001011100000001',2
201,'1001001110010101010000000110111110001111010101000010001011100000001',6
201,'1101001110010101010000010110110100001111010101000110001011100000001',2
201,'1001001111010101010000010010111100001111110101000010001011100000001',1
201,'1101101110010101010100010010111100001111010101000010001011100000001',1
201,'1001101110010101011100110010101100000111010101000010001011100001001',1
201,'1001001111000101010000010110111110001111010101100010011011100000001',1
201,'1011001110010101010000010110111100001111010101000000001011100000011',2
201,'1001001110010001010000010110101110000111010101010010001011100000001',1

202,'1001001110010101010000010110111100000111010101010010001011100000001',2
202,'1101101110010101010100010010111100001111010101000010001011100000001',2
202,'1001101110010101010100010010111100001111010101000010001011100000001',3
202,'1001001110010101010000010110111100001111010101000010001011100000001',46
202,'1001001110010101010000000110111110001111010101000010001011100000001',4
202,'1001001110010101010000010110111110001111010101010010001011100000001',14
202,'1101001110010101010000010110110100001111010101000110000011100010001',2
202,'1001001110010101010000010110111100001111011101001010001011100011001',1
202,'1001001110010101010000010110111100001111011101001010001011100001001',3
202,'0001001110010101010000000111111110001111010101010010001011100000000',2
202,'1000001110010101010000010110111110001111010101010010001011100000001',2
202,'1000001110010101010000010110111110001111000001010010001011000000011',1
202,'1001101110010101011100110010101100000111010101000010001011100001001',2
202,'1001001110010101010000010010111100000111000101010010011011100000001',2
202,'1001001110010101010000010110111110001111010101000010001011100000001',2
202,'1000001110010101010000010110111111001111010101010010101010100000001',1
202,'1001001110010101010000011110111000001111010101000010001011100000001',1
202,'1001101110010101010100010100111100001111010101000010001011100000001',1
202,'1101001110010101010000010110110100001111010101000110001011100000001',2
202,'1001001110010001010000010110110100000111010101010010001011100000001',2
202,'1011001110010101010000010110111100001111010101000000001011100000011',2
202,'1001011110010101010000010110111100001111010101000010001011100000001',2
202,'1001001110010101010000010110101100001111010101000010001011100000001',1

203,'1001001110010101010000010110111110001111010101000010001011100000001',2
203,'1001001110010101010000010110111100001111010101000010001011100000001',50
203,'1001101110010101010100010010111100001111010101000010001011100000001',4
203,'1001001110010101010000010110111110001111010101010010001011100000001',10
203,'1001001110010101010000011110111000001111010101000010001011100000001',2
203,'1001001110010101010000000110111110001111010101000010001011100000001',5
203,'1001101110010101011100110010101100000111010101000011001011100000001',1
203,'1001001110010101010000010110111100001111011101001010001011100011001',1
203,'0001001110010101010000000111111110001111010101010010001011100000000',2
203,'1000001110010101010000010110111110001111010101010010001011100000001',1
203,'1000001110010101010000010110111110001111000001010010001011000000011',2
203,'1001101110010101011100010010101101000111010100000010001011100001101',1
203,'1001101110010101011100110010101100000111010101000010001011100001001',2
203,'1001001110010101010000010110111100001111011101001010001011100001001',2
203,'1011001110010101010000010110111100001111110101000000001011100010011',1
203,'1001001110010001010000010110110100000111010101010010001011100000001',2
203,'1000001110010101010000010110011110001111010101000011001011100000001',1
203,'1001011110010101010000010110111100001111010101000011001011100000001',1
203,'1101101110010101010100010010111100001111010101000010001011100000001',2
203,'1001001100010001010000010110111100001110011101000010001011100011001',1
203,'1001001110010101010000010110101100001111010101000010001011100000001',2
203,'1011001110010101010000010110111100001111010101000000001011100000011',1
203,'1001001110010101010001010110111001001111010101000010010011100000001',1
203,'1001011110010101010000010110111100001111010101000010001011100000001',2
203,'1001001110010101010000000010011110001111010101000010001011100000001',1

204,'1001001110010101010000010110111110001111010101000010001011100000001',4
204,'1010001000110101010000010110111100001111110101000000001011100010011',1
204,'1001101110010101010100010010111100001111010101000010001011100000001',8
204,'1001001110010101010000000010011110001111010101000010001011100000001',2
204,'1001001110010101010000010110111100001111010101000010001011100000001',48
204,'1101101100010101010100010010111110000111010101000010000010100000001',1
204,'1001001110010101010000000110111110001111010101000010001011100000001',4
204,'1001001110010101010000010110111110001111010101010010001011100000001',6
204,'1001101110010101011100110010101100000111010101000011001011100000001',2
204,'0001001110010101010000000111111110001111010101010010001011100000000',2
204,'1000001110010101010000010110111110001111000001010010001011000000011',4
204,'1001011100010001010000010110111100001110011101000010001011100011001',1
204,'1001001110010101010000010110111100001111011101001010001011100001001',2
204,'1011001110010101010000010110111100001111110101000000001011100010011',1
204,'1000001110010101010000010110011110001111010101000011001011100000001',2
204,'1001001110011101010000010110111100000111010101000010001011100000001',1
204,'1001001110010101010000011110111000001111010101000010001011100000001',2
204,'1101101110010101010100010010111100001111010101000010001011100000001',3
204,'1001001100010001010000010110111100001110011101000010001011100011001',1
204,'1000001110010101010000010110101110001111010101000010001011100100001',1
204,'1001001110010111010000000100111110001111010101000010001011110000001',1
204,'1001001110010101010000000110111111001111010101000010001011100000001',1
204,'1001001110010101010000010110101100001111010101000010001011100000001',1
204,'1011001110011101010000010010111100001111010111000010001011100000001',1

205,'1001000110010111010000000110111110001111010101000010001001000000011',1
205,'1001101110010101011100110010101100010111010101000011001011100000001',1
205,'1001001110010101010000010110111100001111010101000010001011100000001',52
205,'1001001110010101010000000010011110001111010101000010001011100000001',2
205,'1001101110010101010100010010111100001111010101000010001011100000001',4
205,'1001001110010101010000000110111110001111010101000010001011100000001',3
205,'1001101110010101011100110010101100000111010101000011001011100000001',2
205,'0001001110010101010000000111111110001111010101010010001011100000000',4
205,'1001001110010101010000010110111110001111010101010010001011100000001',2
205,'1001001110010101010000010110111110001111010101000010001011100000001',2
205,'1001101111010101011100110010101100000111010101000011001011100000001',1
205,'1000001110010101010000010110111110001111000001011010001011000000011',1
205,'1000001110110101010000010110111110001111010101010010001011100000001',1
205,'1011001110010101010000010110111100001111110101000000001011100010011',2
205,'1001001110010101010000011110111000001111010101000010001011100000001',4
205,'1000001110010101010000010110011110001111010101000011001011100000001',4
205,'1001001000010101010000010110111100001111010101000010001011100000001',1
205,'1000001110010101010000010110111110001111000001010010001011000000011',2
205,'1101101110010101010100010010111100001111010101000010001011100000001',2
205,'1001001100010001010000010110111100001110011101000010001011100011001',2
205,'1000001110010101010000010110111110101010000000010010001001000000011',1
205,'1001001110010101010001010110111100001111010101000010001011100000001',1
205,'1001001110010101010000000110111111001111010101000010001011100000001',2
205,'1001001110010101010100010110111110001111010101110010001011100000000',1
205,'1001001110010101010000010110101100001111010101000010001011100000001',2

206,'1101111110010101110100010110101100001111010101000010001011100000001',1
206,'1001101110010101011100110010101100010111010101000011001011100000001',2
206,'1001001110010101010000010110101100001111010101000010001011100000001',4
206,'1001001110010101010000000010011110001111010101000010001011100000001',1
206,'1001001110010101010000010110111100001111010101000010001011100000001',54
206,'1001101110010101010100010010111100001111010101000010001011100000001',3
206,'1001001110010101010000000110111110001111010101000010001011100000001',1
206,'1001101110010101011100110010101100000111010101000011001011100000001',4
206,'1001001110010101010001010110111100001111010101001010001111100000001',1
206,'1001001110010110010000010110111100001111010101000010001111100000001',1
206,'0001001110010101010000000111111110001111010101010010001011100000000',2
206,'1001001110010101010000000110111111001111010101000010001011100000001',4
206,'1101101110010101010100010010111000001111011101000010001011100000001',1
206,'1001101111010101011100110010101100000111010101000011001011100000001',1
206,'1000001110010101010000010110011110001111010101000011001011100000001',3
206,'1011001110010101010000010110111100001111110101000000001011100010011',2
206,'1001001110010101010000011110111000001111010101000010001011100000001',2
206,'1001001100010001010000010110111100001110011101000010001011100011001',3
206,'1001001100010001010000010110111100001010011100000010001011101011001',1
206,'1000001110010001010000010110011110001111010101000011001011100000001',1
206,'1001001110010101010000000110111100001111010101010010001011100000101',1
206,'1101101110010101010100010010111100001111010101000010001011100000001',1
206,'1001001110010101010000000110111110001111000101000010001011100000001',1
206,'1001001110010101010000000010011010001111010101100010001011101000001',1
206,'1000101111010101011100110110101100000111110100000011001011110000001',1
206,'1001001110010101010001010110111100001111010101000010001011100000001',1
206,'1001001110010101010100010110111110001111010101110010001011100000000',2

207,'1001001110010101010000010110111100001111010101000010001011100000001',60
207,'1001101110010101011100110010101100010111010101000011001011100000001',2
207,'1001101110010101010100010010111100001111010101000010001011100000001',4
207,'1001001110010101010000000110111110001111010101000010001011100000001',2
207,'1001001110010101010001010110111100001111010101001010001111100000001',2
207,'1001101110010101011100110010101100000111010101000011001011100000001',4
207,'1001001110010110010000010110111100001111010101000010001111100000001',2
207,'1000001110010101010000010110111100101111010101000000001011100000001',1
207,'0001001110010101010000000111111110001111010101010010001011100000000',2
207,'1001001110010101010000010110101100001111010101000010001011100000001',3
207,'1000001110010001010000010110011110001111010101000011001011100000001',2
207,'1011001110010101010000010110111000001111011101010010001011110000001',1
207,'1000001110010101010000010110011110001111010101000011001011100000001',2
207,'1101001110010101010000010111111100001111010101000010001011000000001',1
207,'1000101111010101011100110110101100000111110100000011001011110000001',2
207,'1001001110010101010000000110111111001111010101000010001011100000001',4
207,'1001111110011101011110111011101100010111010101000011001011100000001',1
207,'1000101110010001011100110010111100010111010101000011001011100000001',1
207,'1011001110010101010000010110111100001111110101000000001011100010011',2
207,'1001001110010101010000010110111100001111000101000010001011100000001',1
207,'1001001010000111010000000110101100001111010101000010001011100000001',1

208,'1001001110010101010000010110111100001111010101000010001011100000001',62
208,'1001101110010101011100110010101100000111010101000011001011100000001',6
208,'0001001110010101000000000110111110001111010101000010001010000000001',1
208,'1000001110010101010000110110111100101111010101000000001011100000001',1
208,'1001101110010101010100010010111100001111010101000010001011100000001',2
208,'1001001110010101010000000110111110001111010101000010001011100000001',3
208,'1001001110010101010001010110111100001111010101001010001111100000001',2
208,'1000001110010101010000010110111100101111010101000000001011100000001',1
208,'0001001110010101010000000111111110001111010101010010001011100000000',2
208,'1001001110010110010000010110111100001111010101000010001111100000001',2
208,'1000001110010001010000010110011110001111010101000011001011100000001',4
208,'1001001010010100010000010010111100001111010101000010001111100000001',1
208,'1000101111000101011100110110101100000111110100000011001011110000001',1
208,'1011001110010101010000010110111100001111110101000000001011100010011',2
208,'1001111110011101011110111011101100010111010101000011001011100000001',1
208,'1001001110010101010000010110101100001111010101000010001011100000001',2
208,'1001001111010101010000010100111100001111010111000010001011100000001',1
208,'1001001110010101010000000110111111001111010101000010001011100000001',3
208,'1001000010010101010000000110110111011111110101000010001011100000001',1
208,'1000101111010101011100110110101100000111110100000011001011110000001',1
208,'1001111110011101011110111011101100010111010101000011001111100000001',1

209,'1001001110010101010000010110111100001111010101000010001011100000001',57
209,'1001101110010101011100110010101100000111010101000011001011100000001',9
209,'1001001110010110010000010110111100001111010101000010001111100000001',4
209,'1000001110010101010000110110111100101111010101000000001011100000001',2
209,'1001001110010001010000010110111100001110010101000010001011100000001',1
209,'1001001110010101010000000110111110001111010101000010001011100000001',6
209,'1001001110010101010000010110101101001111010100000010001001100001001',1
209,'1001101110010101010100010010111100001111010101000010001011100000001',2
209,'1001001111010101010000010100111100001111010111000010001011100000001',2
209,'0001001110010101010000000111111110001111010101010010001011100000000',2
209,'1000101111110101011110110110101100000111110100000011001001110000001',1
209,'1001101110000100111101110010101100000111010101000011001011100000001',1
209,'1000001110010001010000010110011110001111010101000011001011100000001',4
209,'1001001110010101010000000111111110001111010101010010001011000000000',1
209,'0001001110010101010000000111111110101111010101010010001011100000000',1
209,'1001001110010101010000000110111111001111010101000010001011100000001',2
209,'1001001110010101010000011110111101001111010101000010011011100000101',1
209,'1000101111010101011100110110101100000111110100000011001011110000001',1
209,'1001001110010101010000010110111100001111010101000010001011110000001',1
209,'1001001110010101010000010110111100001111010101010010001011100000001',1

210,'1001001110010101010000010110111100001111010101000010001011100000001',56
210,'1001001110010101010000000110111110001111010101000010001011100000001',6
210,'1000001110010101010000110110111100101111010101000000001011100000001',2
210,'1001001110010001010000010110111100001110010101000010001011100000001',2
210,'1001001110010110010000010110111100001111011100000010001111000000001',1
210,'1001001110010101110000010111111100001111010101010010001011100000001',1
210,'1001101110010101011100110010101100000111010101000011001011100000001',10
210,'1000001110010001010000010110011110001111010101000011001011100000001',4
210,'1001101110010101010100010010111100001111010101000010001011100000001',4
210,'1001001110011110010000010111111100001111010111000010001111100000001',1
210,'1001001110010110010000010110111100001111010101000010001111100000001',4
210,'1001001110010101010000000110111111001111010101000010001011100000001',2
210,'1001101110010101010000010110111100101101010101000010001011100000100',1
210,'1001001110010101010000011110111101001111010101000010011011100000101',2
210,'1001001111010101010000010100111100001111010111000010001011100000001',1
210,'1001001111110101010000010000111110001111010111000010001011100000001',1
210,'1000001110110101010000010110111110001111010101000010001011101000001',1
210,'1001001110010101010000010110111100001111010101010010001011100000001',1

211,'1001001110010101010000010110111100001111010101000010001011100000001',57
